t,ricker,antiderivative
1.299200000000e+00,-1.107887696274e-73,3.353039684364e-76
1.300650000000e+00,-6.868856182588e-74,2.075984655592e-76
1.302100000000e+00,-4.255818082672e-74,1.284459379316e-76
1.303550000000e+00,-2.635066867548e-74,7.941954624335e-77
1.305000000000e+00,-1.630460126770e-74,4.907329535753e-77
1.306450000000e+00,-1.008181413297e-74,3.030217766058e-77
1.307900000000e+00,-6.229843790592e-75,1.869877932392e-77
1.309350000000e+00,-3.847030227620e-75,1.153090710111e-77
1.310800000000e+00,-2.374018046196e-75,7.105988385857e-78
1.312250000000e+00,-1.464038215748e-75,4.376191504764e-78
1.313700000000e+00,-9.022581115351e-76,2.693264158702e-78
1.315150000000e+00,-5.556728351297e-76,1.656427355995e-78
1.316600000000e+00,-3.419932471693e-76,1.018067676450e-78
1.318050000000e+00,-2.103419488332e-76,6.253047353341e-79
1.319500000000e+00,-1.292838445642e-76,3.838111635604e-79
1.320950000000e+00,-7.940953086254e-77,2.354259360976e-79
1.322400000000e+00,-4.874286061562e-77,1.443117954482e-79
1.323850000000e+00,-2.989918925466e-77,8.840161044503e-80
1.325300000000e+00,-1.832811625407e-77,5.411645611317e-80
1.326750000000e+00,-1.122758299108e-77,3.310620098476e-80
1.328200000000e+00,-6.873291225154e-78,2.023951844623e-80
1.329650000000e+00,-4.204876552266e-78,1.236521962418e-80
1.331100000000e+00,-2.570702335055e-78,7.549432859491e-81
1.332550000000e+00,-1.570581130404e-78,4.606145529479e-81
1.334000000000e+00,-9.589125540335e-79,2.808483139281e-81
1.335450000000e+00,-5.850698028233e-79,1.711263259861e-81
1.336900000000e+00,-3.567355715090e-79,1.042011887343e-81
1.338350000000e+00,-2.173677992418e-79,6.340731516635e-82
1.339800000000e+00,-1.323591783634e-79,3.855821327654e-82
1.341250000000e+00,-8.054210641576e-80,2.343178026057e-82
1.342700000000e+00,-4.897810471019e-80,1.422998756748e-82
1.344150000000e+00,-2.976398261765e-80,8.636039246978e-83
1.345600000000e+00,-1.807549453820e-80,5.237638835164e-83
1.347050000000e+00,-1.096981787979e-80,3.174441622071e-83
1.348500000000e+00,-6.653018545930e-81,1.922693241109e-83
1.349950000000e+00,-4.032256420044e-81,1.163760237547e-83
1.351400000000e+00,-2.442236094233e-81,7.039274342983e-84
1.352850000000e+00,-1.478213786375e-81,4.255034956482e-84
1.354300000000e+00,-8.941223579116e-82,2.570332095418e-84
1.355750000000e+00,-5.404639968491e-82,1.551623019838e-84
1.357200000000e+00,-3.264725669557e-82,9.360392479667e-85
1.358650000000e+00,-1.970773594757e-82,5.643035413803e-85
1.360100000000e+00,-1.188876917123e-82,3.399713864449e-85
1.361550000000e+00,-7.167161300185e-83,2.046834991156e-85
1.363000000000e+00,-4.317850381068e-83,1.231499321296e-85
1.364450000000e+00,-2.599549738516e-83,7.404511305460e-86
1.365900000000e+00,-1.564007417833e-83,4.449072735355e-86
1.367350000000e+00,-9.403502071278e-84,2.671489641557e-86
1.368800000000e+00,-5.650027783195e-84,1.603054799458e-86
1.370250000000e+00,-3.392514315277e-84,9.612893482978e-87
1.371700000000e+00,-2.035649228294e-84,5.760640595786e-87
1.373150000000e+00,-1.220658993432e-84,3.449834985560e-87
1.374600000000e+00,-7.314689972825e-85,2.064603962874e-87
1.376050000000e+00,-4.380338309500e-85,1.234770046954e-87
1.377500000000e+00,-2.621377394289e-85,7.379829218892e-88
1.378950000000e+00,-1.567695152073e-85,4.407754890699e-88
1.380400000000e+00,-9.369228998564e-86,2.630870435768e-88
1.381850000000e+00,-5.595723792722e-86,1.569250903667e-88
1.383300000000e+00,-3.339787735004e-86,9.353975287355e-89
1.384750000000e+00,-1.992010603652e-86,5.571998037381e-89
1.386200000000e+00,-1.187338675115e-86,3.316932235212e-89
1.387650000000e+00,-7.072415615094e-87,1.973209295241e-89
1.389100000000e+00,-4.209893697364e-87,1.173061057241e-89
1.390550000000e+00,-2.504290373674e-87,6.969136894314e-90
1.392000000000e+00,-1.488704294104e-87,4.137597951168e-90
1.393450000000e+00,-8.843871103427e-88,2.454869993714e-90
1.394900000000e+00,-5.250329712058e-88,1.455524852273e-90
1.396350000000e+00,-3.114877442398e-88,8.624256665335e-91
1.397800000000e+00,-1.846739196236e-88,5.106632945428e-91
1.399250000000e+00,-1.094158883871e-88,3.021750037423e-91
1.400700000000e+00,-6.478365384397e-89,1.786871635478e-91
1.402150000000e+00,-3.833193247922e-89,1.055939657764e-91
1.403600000000e+00,-2.266554786741e-89,6.235851663098e-92
1.405050000000e+00,-1.339312624550e-89,3.680131871565e-92
1.406500000000e+00,-7.908751722884e-90,2.170410685801e-92
1.407950000000e+00,-4.667068370853e-90,1.279179205305e-92
1.409400000000e+00,-2.752267421147e-90,7.534107252574e-93
1.410850000000e+00,-1.621986906694e-90,4.434484521985e-93
1.412300000000e+00,-9.552439830008e-91,2.608347363591e-93
1.413750000000e+00,-5.622008952879e-91,1.533199442246e-93
1.415200000000e+00,-3.306579841667e-91,9.006225570763e-94
1.416650000000e+00,-1.943465148056e-91,5.286861482490e-94
1.418100000000e+00,-1.141523260976e-91,3.101444325768e-94
1.419550000000e+00,-6.700435690681e-92,1.818197242134e-94
1.421000000000e+00,-3.930353321648e-92,1.065194582653e-94
1.422450000000e+00,-2.303936043418e-92,6.236312281850e-95
1.423900000000e+00,-1.349644918166e-92,3.648696263702e-95
1.425350000000e+00,-7.900942676480e-93,2.133332373144e-95
1.426800000000e+00,-4.622198408034e-93,1.246494284232e-95
1.428250000000e+00,-2.702268790186e-93,7.278351346938e-96
1.429700000000e+00,-1.578769760424e-93,4.247043413731e-96
1.431150000000e+00,-9.217631645859e-94,2.476574204404e-96
1.432600000000e+00,-5.378116396023e-94,1.443201434807e-96
1.434050000000e+00,-3.135821602267e-94,8.404531760439e-97
1.435500000000e+00,-1.827186186170e-94,4.891150868210e-97
1.436950000000e+00,-1.063958203320e-94,2.844589234713e-97
1.438400000000e+00,-6.191225798138e-95,1.653251913286e-97
1.439850000000e+00,-3.600302849124e-95,9.602171889102e-98
1.441300000000e+00,-2.092241167375e-95,5.573280352110e-98
1.442750000000e+00,-1.215051744732e-95,3.232684173798e-98
1.444200000000e+00,-7.051607453394e-96,1.873814689247e-98
1.445650000000e+00,-4.089703380860e-96,1.085427892924e-98
1.447100000000e+00,-2.370313683696e-96,6.283278275854e-99
1.448550000000e+00,-1.372872389359e-96,3.634817333932e-99
1.450000000000e+00,-7.946298128990e-97,2.101308744133e-99
