t,ricker,antiderivative
5.346000000000e-01,-2.753390739989e-03,3.942961841253e-05
5.352000000000e-01,-2.647828829152e-03,3.780944142698e-05
5.358000000000e-01,-2.545985132310e-03,3.625148019588e-05
5.364000000000e-01,-2.447742666286e-03,3.475353904278e-05
5.370000000000e-01,-2.352987557860e-03,3.331349154515e-05
5.376000000000e-01,-2.261608983663e-03,3.192927868643e-05
5.382000000000e-01,-2.173499110333e-03,3.059890704412e-05
5.388000000000e-01,-2.088553034968e-03,2.932044701358e-05
5.394000000000e-01,-2.006668725927e-03,2.809203106764e-05
5.400000000000e-01,-1.927746964000e-03,2.691185205141e-05
5.406000000000e-01,-1.851691284002e-03,2.577816151243e-05
5.412000000000e-01,-1.778407916809e-03,2.468926806563e-05
5.418000000000e-01,-1.707805731874e-03,2.364353579301e-05
5.424000000000e-01,-1.639796180253e-03,2.263938267756e-05
5.430000000000e-01,-1.574293238171e-03,2.167527907126e-05
5.436000000000e-01,-1.511213351145e-03,2.074974619683e-05
5.442000000000e-01,-1.450475378704e-03,1.986135468270e-05
5.448000000000e-01,-1.392000539706e-03,1.900872313107e-05
5.454000000000e-01,-1.335712358301e-03,1.819051671855e-05
5.460000000000e-01,-1.281536610535e-03,1.740544582904e-05
5.466000000000e-01,-1.229401271629e-03,1.665226471845e-05
5.472000000000e-01,-1.179236463939e-03,1.592977021081e-05
5.478000000000e-01,-1.130974405617e-03,1.523680042548e-05
5.484000000000e-01,-1.084549359994e-03,1.457223353483e-05
5.490000000000e-01,-1.039897585676e-03,1.393498655220e-05
5.496000000000e-01,-9.969572873899e-04,1.332401414947e-05
5.502000000000e-01,-9.556685675703e-04,1.273830750397e-05
5.508000000000e-01,-9.159733787043e-04,1.217689317421e-05
5.514000000000e-01,-8.778154764390e-04,1.163883200392e-05
5.520000000000e-01,-8.411403734597e-04,1.112321805404e-05
5.526000000000e-01,-8.058952941429e-04,1.062917756215e-05
5.532000000000e-01,-7.720291299879e-04,1.015586792886e-05
5.538000000000e-01,-7.394923958324e-04,9.702476730699e-06
5.544000000000e-01,-7.082371868518e-04,9.268220759077e-06
5.550000000000e-01,-6.782171363456e-04,8.852345084759e-06
5.556000000000e-01,-6.493873743111e-04,8.454122147474e-06
5.562000000000e-01,-6.217044868031e-04,8.072850870121e-06
5.568000000000e-01,-5.951264760801e-04,7.707855797134e-06
5.574000000000e-01,-5.696127215345e-04,7.358486256515e-06
5.580000000000e-01,-5.451239414040e-04,7.024115545084e-06
5.586000000000e-01,-5.216221552627e-04,6.704140136462e-06
5.592000000000e-01,-4.990706472855e-04,6.397978911326e-06
5.598000000000e-01,-4.774339302846e-04,6.105072409480e-06
5.604000000000e-01,-4.566777105102e-04,5.824882103266e-06
5.610000000000e-01,-4.367688532130e-04,5.556889691874e-06
5.616000000000e-01,-4.176753489595e-04,5.300596416083e-06
5.622000000000e-01,-3.993662806962e-04,5.055522392992e-06
5.628000000000e-01,-3.818117915548e-04,4.821205970281e-06
5.634000000000e-01,-3.649830533908e-04,4.597203099583e-06
5.640000000000e-01,-3.488522360489e-04,4.383086728500e-06
5.646000000000e-01,-3.333924773464e-04,4.178446210854e-06
5.652000000000e-01,-3.185778537666e-04,3.982886734726e-06
5.658000000000e-01,-3.043833518539e-04,3.796028767881e-06
5.664000000000e-01,-2.907848403009e-04,3.617507520129e-06
5.670000000000e-01,-2.777590427191e-04,3.446972422247e-06
5.676000000000e-01,-2.652835110838e-04,3.284086621026e-06
5.682000000000e-01,-2.533365998428e-04,3.128526490049e-06
5.688000000000e-01,-2.418974406804e-04,2.979981155816e-06
5.694000000000e-01,-2.309459179258e-04,2.838152038808e-06
5.700000000000e-01,-2.204626445953e-04,2.702752409122e-06
5.706000000000e-01,-2.104289390604e-04,2.573506956285e-06
5.712000000000e-01,-2.008268023285e-04,2.450151372892e-06
5.718000000000e-01,-1.916388959275e-04,2.332431951684e-06
5.724000000000e-01,-1.828485203839e-04,2.220105195727e-06
5.730000000000e-01,-1.744395942825e-04,2.112937441319e-06
5.736000000000e-01,-1.663966338986e-04,2.010704493297e-06
5.742000000000e-01,-1.587047333909e-04,1.913191272390e-06
5.748000000000e-01,-1.513495455447e-04,1.820191474295e-06
5.754000000000e-01,-1.443172630551e-04,1.731507240142e-06
5.760000000000e-01,-1.375946003391e-04,1.646948838034e-06
5.766000000000e-01,-1.311687758656e-04,1.566334355332e-06
5.772000000000e-01,-1.250274949935e-04,1.489489401409e-06
5.778000000000e-01,-1.191589333068e-04,1.416246820530e-06
5.784000000000e-01,-1.135517204351e-04,1.346446414600e-06
5.790000000000e-01,-1.081949243519e-04,1.279934675470e-06
5.796000000000e-01,-1.030780361363e-04,1.216564526526e-06
5.802000000000e-01,-9.819095519062e-05,1.156195073279e-06
5.808000000000e-01,-9.352397490330e-05,1.098691362699e-06
5.814000000000e-01,-8.906776874503e-05,1.043924151013e-06
5.820000000000e-01,-8.481337679018e-05,9.917696797209e-07
5.826000000000e-01,-8.075219265217e-05,9.421094595735e-07
5.832000000000e-01,-7.687595082331e-05,8.948300622669e-07
5.838000000000e-01,-7.317671440930e-05,8.498229196138e-07
5.844000000000e-01,-6.964686324850e-05,8.069841299596e-07
5.850000000000e-01,-6.627908240674e-05,7.662142716121e-07
5.856000000000e-01,-6.306635103777e-05,7.274182230654e-07
5.862000000000e-01,-6.000193160053e-05,6.905049897993e-07
5.868000000000e-01,-5.707935942369e-05,6.553875374442e-07
5.874000000000e-01,-5.429243260851e-05,6.219826311050e-07
5.880000000000e-01,-5.163520226130e-05,5.902106806439e-07
5.886000000000e-01,-4.910196304644e-05,5.599955917276e-07
5.892000000000e-01,-4.668724405150e-05,5.312646224479e-07
5.898000000000e-01,-4.438579995603e-05,5.039482453327e-07
5.904000000000e-01,-4.219260249552e-05,4.779800145655e-07
5.910000000000e-01,-4.010283221255e-05,4.532964382412e-07
5.916000000000e-01,-3.811187048699e-05,4.298368554863e-07
5.922000000000e-01,-3.621529183734e-05,4.075433182795e-07
5.928000000000e-01,-3.440885648567e-05,3.863604778119e-07
5.934000000000e-01,-3.268850317836e-05,3.662354752316e-07
5.940000000000e-01,-3.105034225538e-05,3.471178366202e-07
5.946000000000e-01,-2.949064896080e-05,3.289593720556e-07
5.952000000000e-01,-2.800585698740e-05,3.117140786176e-07
5.958000000000e-01,-2.659255224838e-05,2.953380471984e-07
5.964000000000e-01,-2.524746686952e-05,2.797893729835e-07
5.970000000000e-01,-2.396747339491e-05,2.650280694729e-07
5.976000000000e-01,-2.274957919989e-05,2.510159859165e-07
5.982000000000e-01,-2.159092110478e-05,2.377167280412e-07
5.988000000000e-01,-2.048876018323e-05,2.250955819509e-07
5.994000000000e-01,-1.944047675906e-05,2.131194410846e-07
6.000000000000e-01,-1.844356558571e-05,2.017567361216e-07
