t,ricker,antiderivative
5.358000000000e-01,-6.202872354775e-05,7.149089881883e-07
5.364000000000e-01,-5.901229164648e-05,6.786038281683e-07
5.370000000000e-01,-5.613561099811e-05,6.440662896915e-07
5.376000000000e-01,-5.339256510820e-05,6.112143696841e-07
5.382000000000e-01,-5.077728730316e-05,5.799696595477e-07
5.388000000000e-01,-4.828415138824e-05,5.502571980850e-07
5.394000000000e-01,-4.590776261485e-05,5.220053299380e-07
5.400000000000e-01,-4.364294894861e-05,4.951455693541e-07
5.406000000000e-01,-4.148475262998e-05,4.696124691041e-07
5.412000000000e-01,-3.942842201927e-05,4.453434943779e-07
5.418000000000e-01,-3.746940371813e-05,4.222789014897e-07
5.424000000000e-01,-3.560333495960e-05,4.003616212293e-07
5.430000000000e-01,-3.382603625910e-05,3.795371467010e-07
5.436000000000e-01,-3.213350431890e-05,3.597534254951e-07
5.442000000000e-01,-3.052190517858e-05,3.409607560430e-07
5.448000000000e-01,-2.898756760435e-05,3.231116880097e-07
5.454000000000e-01,-2.752697671014e-05,3.061609265829e-07
5.460000000000e-01,-2.613676780353e-05,2.900652405215e-07
5.466000000000e-01,-2.481372044986e-05,2.747833738314e-07
5.472000000000e-01,-2.355475274768e-05,2.602759609380e-07
5.478000000000e-01,-2.235691580941e-05,2.465054452326e-07
5.484000000000e-01,-2.121738844058e-05,2.334360008698e-07
5.490000000000e-01,-2.013347201164e-05,2.210334576999e-07
5.496000000000e-01,-1.910258551640e-05,2.092652292213e-07
5.502000000000e-01,-1.812226081098e-05,1.981002434440e-07
5.508000000000e-01,-1.719013802779e-05,1.875088765560e-07
5.514000000000e-01,-1.630396115883e-05,1.774628892917e-07
5.520000000000e-01,-1.546157380281e-05,1.679353658994e-07
5.526000000000e-01,-1.466091507094e-05,1.589006556139e-07
5.532000000000e-01,-1.390001564605e-05,1.503343165380e-07
5.538000000000e-01,-1.317699399010e-05,1.422130618456e-07
5.544000000000e-01,-1.249005269512e-05,1.345147082150e-07
5.550000000000e-01,-1.183747497285e-05,1.272181264117e-07
5.556000000000e-01,-1.121762127841e-05,1.203031939353e-07
5.562000000000e-01,-1.062892606344e-05,1.137507496541e-07
5.568000000000e-01,-1.006989465438e-05,1.075425503504e-07
5.574000000000e-01,-9.539100251614e-06,1.016612291008e-07
5.580000000000e-01,-9.035181045224e-06,9.609025542386e-08
5.586000000000e-01,-8.556837443462e-06,9.081389712257e-08
5.592000000000e-01,-8.102829409913e-06,8.581718375796e-08
5.598000000000e-01,-7.671973905597e-06,8.108587168835e-08
5.604000000000e-01,-7.263142432294e-06,7.660641061285e-08
5.610000000000e-01,-6.875258673514e-06,7.236591155940e-08
5.616000000000e-01,-6.507296229632e-06,6.835211625987e-08
5.622000000000e-01,-6.158276443821e-06,6.455336785654e-08
5.628000000000e-01,-5.827266315500e-06,6.095858288675e-08
5.634000000000e-01,-5.513376498137e-06,5.755722449391e-08
5.640000000000e-01,-5.215759378332e-06,5.433927681535e-08
5.646000000000e-01,-4.933607233201e-06,5.129522049907e-08
5.652000000000e-01,-4.666150463175e-06,4.841600930329e-08
5.658000000000e-01,-4.412655897429e-06,4.569304773438e-08
5.664000000000e-01,-4.172425169239e-06,4.311816968046e-08
5.670000000000e-01,-3.944793158633e-06,4.068361799942e-08
5.676000000000e-01,-3.729126499837e-06,3.838202502185e-08
5.682000000000e-01,-3.524822151032e-06,3.620639393060e-08
5.688000000000e-01,-3.331306024085e-06,3.415008098047e-08
5.694000000000e-01,-3.148031671941e-06,3.220677852258e-08
5.700000000000e-01,-2.974479031480e-06,3.037049879963e-08
5.706000000000e-01,-2.810153219690e-06,2.863555847922e-08
5.712000000000e-01,-2.654583381095e-06,2.699656389415e-08
5.718000000000e-01,-2.507321584442e-06,2.544839695927e-08
5.724000000000e-01,-2.367941766715e-06,2.398620173605e-08
5.730000000000e-01,-2.236038722626e-06,2.260537161706e-08
5.736000000000e-01,-2.111227137772e-06,2.130153710346e-08
5.742000000000e-01,-1.993140663744e-06,2.007055415008e-08
5.748000000000e-01,-1.881431033498e-06,1.890849305309e-08
5.754000000000e-01,-1.775767215385e-06,1.781162785693e-08
5.760000000000e-01,-1.675834604287e-06,1.677642625755e-08
5.766000000000e-01,-1.581334248351e-06,1.579953998016e-08
5.772000000000e-01,-1.491982109887e-06,1.487779561073e-08
5.778000000000e-01,-1.407508359026e-06,1.400818586097e-08
5.784000000000e-01,-1.327656698807e-06,1.318786124767e-08
5.790000000000e-01,-1.252183720391e-06,1.241412216783e-08
5.796000000000e-01,-1.180858287169e-06,1.168441135203e-08
5.802000000000e-01,-1.113460946550e-06,1.099630667884e-08
5.808000000000e-01,-1.049783368295e-06,1.034751433425e-08
5.814000000000e-01,-9.896278082721e-07,9.735862300381e-09
5.820000000000e-01,-9.328065965649e-07,9.159294158549e-09
5.826000000000e-01,-8.791416489208e-07,8.615863192469e-09
5.832000000000e-01,-8.284640005349e-07,8.103726777807e-09
5.838000000000e-01,-7.806133612289e-07,7.621141044998e-09
5.844000000000e-01,-7.354376911087e-07,7.166455802783e-09
5.850000000000e-01,-6.927927958221e-07,6.738109710417e-09
5.856000000000e-01,-6.525419405754e-07,6.334625687052e-09
5.862000000000e-01,-6.145554820958e-07,5.954606547298e-09
5.868000000000e-01,-5.787105177627e-07,5.596730852403e-09
5.874000000000e-01,-5.448905511592e-07,5.259748967008e-09
5.880000000000e-01,-5.129851733270e-07,4.942479311805e-09
5.886000000000e-01,-4.828897590344e-07,4.643804802925e-09
5.892000000000e-01,-4.545051773968e-07,4.362669469214e-09
5.898000000000e-01,-4.277375162148e-07,4.098075238989e-09
5.904000000000e-01,-4.024978194206e-07,3.849078888243e-09
5.910000000000e-01,-3.787018370491e-07,3.614789142578e-09
5.916000000000e-01,-3.562697871735e-07,3.394363925552e-09
5.922000000000e-01,-3.351261292684e-07,3.187007746405e-09
5.928000000000e-01,-3.151993484851e-07,2.991969220467e-09
5.934000000000e-01,-2.964217503466e-07,2.808538715853e-09
5.940000000000e-01,-2.787292653888e-07,2.636046120335e-09
5.946000000000e-01,-2.620612632944e-07,2.473858722556e-09
5.952000000000e-01,-2.463603760877e-07,2.321379202026e-09
5.958000000000e-01,-2.315723299719e-07,2.178043722588e-09
5.964000000000e-01,-2.176457854134e-07,2.043320124290e-09
5.970000000000e-01,-2.045321850910e-07,1.916706208823e-09
5.976000000000e-01,-1.921856093456e-07,1.797728113928e-09
5.982000000000e-01,-1.805626387821e-07,1.685938772365e-09
5.988000000000e-01,-1.696222236885e-07,1.580916451262e-09
5.994000000000e-01,-1.593255599542e-07,1.482263367847e-09
6.000000000000e-01,-1.496359711818e-07,1.389604377758e-09
